date,商业银行,房地产管理和开发,制药,商业服务与用品,机械,综合类,建筑与工程,建材,家庭耐用消费品,休闲设备与用品,饮料,电脑与外围设备,专营零售,纺织品、服装与奢侈品,电力,医疗保健提供商与服务,汽车零配件,电子设备、仪器和元件,媒体,独立电力生产商与能源贸易商,食品,电气设备,石油、天然气与供消费用燃料,金属、非金属与采矿,食品与主要用品零售,通信设备,酒店、餐馆与休闲,交通基础设施,航空,贸易公司与工业品经销商,资本市场,化工,生物科技,燃气,多元金融服务,多元化零售,纸与林木产品,互联网软件与服务,航空航天与国防,海运,家庭用品,综合消费者服务,水务,汽车,信息技术服务,公路与铁路运输,建筑产品,保险,容器与包装,半导体产品与半导体设备,复合型公用事业,专业服务,软件,能源设备与服务,航空货运与物流,互联网与售货目录零售,医疗保健设备与用品,消费品经销商,多元电信服务,个人用品,生命科学工具和服务
20130308,0.012528,-0.866094,-1.473536,-0.248236,-0.820157,-0.622157,-1.023203,-1.222549,0.049176,-1.474698,-0.979647,-1.634136,0.682719,-0.741847,-0.808655,-1.937721,-0.22667,-1.946143,0.699018,0.015395,-1.369789,-0.179479,0.132892,-0.042283,0.399633,-0.949583,-0.73723,-0.447492,-0.176037,-0.548065,-2.19742,-0.925708,-1.559025,-0.384914,-1.961149,-0.825698,0.44167,-2.657983,-0.892426,-0.5742,-1.652565,0.222336,-0.281937,-0.879753,-1.677199,-1.267952,-1.526662,0.963563,0.729681,-1.537501,-3.0175,-1.148852,-1.521856,2.384335,-0.251812,-0.907464,-2.470121,0.526314,-1.322398,-0.471568,-0.176444
20130311,-0.806127,0.756667,0.259245,0.313764,-0.061167,0.06991,0.807186,-0.635463,-0.403333,1.189558,-1.044058,0.453281,0.650961,0.632545,-0.175325,0.370392,-0.293785,0.681688,-0.496079,-0.018782,0.180123,0.076086,-0.445881,0.376576,-0.481634,0.773573,1.459407,-0.137376,-1.380275,0.46099,-0.390691,0.01804,1.897571,-0.205362,-0.651075,-0.565863,-0.140907,0.570116,0.573159,-0.2023,0.71323,-1.394932,1.953992,1.010112,-0.466657,0.747484,-0.085777,-1.580701,-1.348683,0.065162,0.6845,-0.707225,0.023504,-1.393316,0.418225,2.223475,1.582094,-0.263604,-0.745131,-0.914374,1.140228
20130312,-1.120291,-1.087934,-3.594598,-2.085659,-2.298395,-1.908492,-3.081791,-0.468266,-3.728478,-3.32905,-1.767344,-3.626871,0.747013,-3.0791,-0.087236,-2.408148,-2.019258,-3.055207,-3.301058,-3.237152,-3.466011,-4.903762,0.166217,-3.853592,-0.916191,-4.182099,-1.066338,-1.566327,-1.143518,-2.46753,-1.083884,-3.0678,-4.692544,-2.271555,0.278582,-1.057753,-0.622315,-3.129305,-3.516428,0.924201,-3.798178,-4.420545,-3.07416,-2.689185,-4.037178,-3.413334,-2.54212,-0.488639,-3.657566,-4.43988,-3.5229,-3.114144,-3.336477,-0.279379,-2.877974,-0.578064,-3.635874,-2.058266,-1.505388,-1.306635,-3.136707
20130313,-0.303343,-1.477446,-0.650043,-0.831495,-1.627727,-0.891354,-0.828501,-1.992369,-2.289229,-1.493841,0.846607,-1.290089,-4.067617,-1.657562,-1.442862,-0.510495,-0.729134,0.481504,0.077706,-1.310383,-1.629018,-1.365666,-0.561887,-0.095875,-1.726367,-0.442486,-1.865443,-1.08258,-1.810897,-0.002216,-2.382606,0.204948,-0.507686,-0.953427,-1.386154,-1.641698,-0.267152,-0.179289,-2.122103,-1.705422,-1.711559,2.977255,-2.306676,-0.521366,-0.36305,-1.105945,-1.034871,-1.786539,0.244873,-1.020652,-1.7937,-0.620938,-0.53006,-1.012725,-0.796841,-3.425748,-0.791804,-1.086537,-1.440361,-1.45785,0.884917
20130314,0.612572,0.292694,1.75393,2.112631,-0.204797,0.269235,1.096556,0.577751,-0.557623,0.018219,-2.065951,0.526495,-0.513339,-0.817685,-0.305159,1.853733,-0.062748,2.609575,0.864256,-0.387138,0.399388,0.349132,0.500345,-1.013872,1.075031,1.52446,0.41697,-0.02074,1.283495,0.292513,-0.345751,0.913223,0.363291,0.114347,-0.399362,0.333971,-0.215981,0.33253,-0.230194,-0.035179,0.863348,0.764934,-0.123843,0.761926,1.138638,0.039259,-0.331602,0.246378,0.538535,0.083082,-0.0652,0.985684,0.332014,-1.26213,-0.182395,-0.237044,0.714947,0.12646,0.108944,4.654783,4.180636
20130315,1.056295,-0.969984,1.06857,1.243205,0.540558,0.26009,0.276251,-1.045962,0.418064,0.818856,-1.39651,1.97683,-0.55634,0.405483,0.214057,1.114475,0.247567,0.739099,0.411684,-0.201434,0.673375,1.269656,0.337477,0.20643,0.224935,1.318192,0.483023,0.33184,6.217155,0.052152,0.729381,0.274856,1.956778,1.087241,0.289335,-0.217473,-1.984623,2.607936,1.029074,0.50995,2.901334,-2.654174,1.477932,0.339523,1.462479,2.970216,-0.39632,-0.500387,-0.16906,-0.062865,3.9817,0.403899,0.568815,-0.314104,0.324913,0.762916,1.506011,1.804075,1.103759,2.160935,-1.954718
20130318,-1.959322,-0.224103,-0.577684,-0.479823,-1.144147,-1.975296,-2.153707,-2.805258,-2.01945,-1.004701,-3.878983,0.844851,-1.059888,-1.726065,-0.467945,-1.082729,-1.390613,0.356209,-0.00189,-0.915955,-0.822822,0.152684,-1.933213,-1.631768,-0.971332,-0.295628,0.074246,-1.158191,-1.121986,-1.722638,-1.288854,-1.636058,0.031784,-0.096741,-1.926351,-0.29689,-0.277044,1.446074,-1.94091,-2.263129,-0.5003,-6.403857,3.895017,-4.468636,-0.893254,-1.983792,-0.380062,-3.073549,1.147575,-1.376127,2.2599,-1.74888,-0.781055,-1.161645,-0.334891,-1.580891,0.110977,-1.713989,-1.355813,0.30478,-0.284032
20130319,0.850158,2.892476,-0.719372,-1.299066,0.276116,1.30494,2.337051,2.600196,-0.207156,-0.235609,-1.421186,-0.108222,0.830394,0.747601,2.088701,-1.418589,0.394855,-1.482056,0.41059,0.450684,-0.04236,0.802994,1.031957,0.636816,-1.855622,0.20013,0.472224,0.377702,0.068238,0.235572,1.585523,0.386049,-1.024511,0.345839,0.489605,0.371191,-1.243517,-1.333908,0.601541,0.275884,-0.299012,-0.647885,-0.662369,0.595432,-0.034764,-0.078972,1.167008,1.729061,0.791703,0.34309,-0.8594,-0.163693,0.604711,2.190346,-0.546876,0.701663,-0.129573,0.492152,-0.401807,-0.036311,5.759381
20130320,3.903974,2.515111,2.904451,3.715038,2.781894,2.508671,3.522341,3.538832,4.183524,2.892746,2.283206,2.211496,2.943502,2.06311,0.987309,1.333647,2.499196,1.855049,2.061754,2.068239,2.889599,1.353022,1.297814,2.919964,1.045601,2.420905,3.800818,1.697132,1.593879,2.791176,4.939978,2.514237,2.176988,2.424684,3.247049,2.096569,1.864527,3.740328,3.004279,1.648993,2.968574,4.595583,2.760842,5.450964,3.071416,1.326831,2.659957,3.502842,2.201949,3.441266,3.1579,3.447813,2.569686,4.920778,1.893645,3.643166,2.595235,2.066513,2.099553,2.406418,1.043165
20130321,-0.060385,-0.109711,1.30042,2.379994,0.974848,0.60666,1.030006,0.200817,2.338512,0.997036,-0.626489,3.185725,0.723473,0.622636,0.135526,0.336106,0.88615,3.703563,0.956613,0.849432,0.612515,1.164893,0.316928,1.308788,1.52579,2.350052,0.317213,0.217222,1.867239,0.064584,0.36638,1.531538,1.796365,1.450424,-0.665353,0.521344,1.841868,1.854745,1.574546,0.454774,0.155459,0.231655,6.315101,-0.663461,1.854989,0.481335,0.658686,-0.115446,1.02474,1.093647,3.3613,1.049423,1.615993,1.074173,0.395694,0.868424,1.104632,0.093182,1.015078,4.251905,0.368822
20130322,0.14275,0.501656,0.66856,-0.731201,-0.215007,1.802608,-0.253679,0.951374,-0.261534,0.671383,0.480681,0.81082,1.355132,0.391646,0.171614,1.133748,0.235434,0.423349,-0.299173,0.005217,-0.351108,0.003898,0.535822,0.539288,0.672562,-0.507769,-0.008116,0.284965,0.020865,0.194349,0.259693,0.444323,-0.274554,-0.090613,2.531874,0.29782,0.990799,-0.056524,0.810999,0.123088,0.900509,0.395691,-0.902451,-0.321535,0.415299,1.754788,0.886824,-0.299731,3.826272,-0.509783,-0.3484,1.264384,0.18975,-1.734328,-0.562934,2.758538,0.800836,-0.500504,1.0982,-1.52772,3.178509
20130325,0.287626,0.177467,-0.090277,0.435039,-0.073416,1.203207,-0.774464,-0.343853,0.107103,-0.822479,0.035918,-1.078429,-0.407855,0.177797,0.025769,-0.159345,-0.947044,0.646977,-0.588839,0.622093,-0.168487,1.187904,-0.148028,0.121139,0.603049,-1.006043,-0.09601,-0.392863,0.325001,-0.278847,-1.353209,-0.115739,-0.547004,2.931374,-0.686281,-0.234973,0.013402,0.651484,-0.848217,0.023068,-0.566334,-0.232681,0.43795,0.374557,-0.500121,-1.174599,0.218975,-0.679938,-0.418783,-0.013313,-1.2821,-0.134131,-0.107165,-0.713496,1.536209,0.15845,0.362402,-0.719458,0.752972,-0.896193,3.30442
20130326,-1.898252,-0.512496,-0.646167,-1.216486,-1.506342,-0.839657,-0.202467,-0.723177,-1.506216,-1.35157,-0.230727,-0.2723,-2.184752,0.907078,-1.405344,-0.295306,-1.290373,0.359168,0.527169,-1.649386,-0.243608,0.177177,-1.712992,-1.437706,-0.622235,0.483068,0.142341,-0.528923,-1.919659,-0.132515,-2.87275,-0.041122,-0.484192,-1.871568,-2.471721,-0.901125,-0.55945,0.104835,-1.529708,-0.535618,0.299097,-0.61201,-1.250414,-1.513271,0.241812,-1.740299,-0.674758,-1.645106,0.124364,-1.689162,-0.7674,0.362223,1.108913,-2.295485,-0.112582,3.029577,-1.310826,-0.652073,3.743198,0.459258,1.386633
20130327,0.019046,0.922823,1.52513,-0.214032,0.250441,0.809713,0.711861,0.894461,0.144664,0.93121,-2.714507,0.053881,0.722579,-0.934536,0.359284,1.682714,0.099877,0.008185,0.090007,-0.070551,0.088831,-0.463364,0.107299,0.519493,-1.027364,1.293452,-0.622502,0.383024,0.953934,0.453788,0.491768,-0.220571,1.453262,-0.346762,-0.117985,0.472996,0.233522,-0.71597,1.299572,0.611893,0.598909,0.066286,0.240139,0.782335,0.132885,-0.406622,-0.053805,0.603276,-3.167006,0.46799,0.5354,-0.502545,1.447409,1.908804,1.453783,-0.292725,-0.094466,-0.798296,-0.925655,0.96359,-0.592877
20130328,-4.708711,-2.928305,-1.115495,-0.728126,-2.641286,-4.144856,-3.068542,-3.628605,-3.89682,-2.875317,-1.068035,-3.183187,-1.59002,-2.721562,-1.831377,-1.629437,-2.963808,-2.260041,-2.858769,-3.168598,-1.273322,-4.479284,-1.222759,-2.964126,-1.702569,-3.015289,-2.470915,-1.21627,-2.713208,-3.045114,-5.514874,-3.360509,-1.88759,-3.154065,-2.282136,-1.990274,-2.839834,-2.623863,-3.133765,-2.701579,-2.649892,-3.499985,-2.923404,-1.676064,-2.484317,-1.543548,-3.509419,-2.450929,-2.049205,-3.639299,-0.9221,-1.213136,-3.250968,-6.680524,-1.184535,-1.766139,-2.678838,-4.085193,-1.605232,1.047426,-4.618766
20130329,0.547611,-0.302434,0.120627,1.273061,-0.007717,0.138212,0.446558,0.599185,-0.265417,0.28046,-0.248615,0.634333,-0.651835,-0.163876,0.357985,-1.387626,0.386423,1.162373,0.784424,-0.197605,-0.804314,-0.322509,-0.345008,-0.868748,0.164413,-1.110168,0.851838,0.097682,-0.683629,0.007189,-1.174731,-0.282747,-0.00406,0.932712,-0.273928,-0.568379,0.026468,0.415518,-0.699442,-2.449552,0.887651,-0.340706,-1.553841,-2.464229,-0.579237,0.539806,-1.231354,1.070955,-0.349738,-0.663199,-0.69116,0.001299,0.1436,-3.02988,0.429862,3.745909,1.078075,0.001291,0.581309,-1.672779,4.494965
20130401,-0.305114,2.218671,0.187434,1.935546,-0.179797,-0.227001,0.747187,1.084894,0.485337,0.109748,-1.847172,1.754255,-0.796314,0.31808,0.092171,1.27336,0.558042,0.468604,0.398266,0.590454,0.693398,1.797528,-0.06266,0.208611,-0.713794,0.649371,-0.00724,0.475742,-1.174365,0.301842,1.060148,1.163788,1.571321,0.301479,-0.466668,-0.100743,0.132363,2.749066,1.73854,-2.410592,-1.181588,1.307812,3.313726,-1.905671,1.655635,-0.140999,0.27968,-0.730121,2.15488,2.148675,0.84627,0.61599,1.842078,0.414522,-0.579506,0.944526,1.281686,0.785619,1.336714,-2.247974,3.405051
20130402,0.195054,1.544745,-3.993794,-3.196956,-1.127306,-0.187464,-2.444775,1.50571,-1.162091,-2.014513,-0.046376,-1.672681,-0.740003,-1.670165,-0.290975,-2.910287,-0.530464,-3.874746,-2.129705,-1.283163,-1.13355,-2.610189,-0.370649,-1.278555,-1.983984,-2.948797,-2.156457,-0.331379,0.55822,-1.089648,0.884977,-1.65386,-3.008681,-1.091898,-1.142232,-1.126888,-1.032625,-3.29193,-1.760156,-1.341667,-1.174559,-1.728761,-1.951001,0.196599,-1.935264,-1.128282,-0.107142,-0.633789,-1.701744,-2.39121,-0.776193,-1.586008,-1.612373,-2.269404,-1.174729,0.003213,-2.827018,-0.746088,-0.465312,-0.194827,-5.981677
20130403,0.677333,-1.110983,0.109994,-2.05214,-0.830472,-1.427257,-1.433623,-1.357338,-0.92759,-0.757327,-0.456174,-1.270273,0.579946,-2.318837,-0.360462,0.647954,-1.142164,-0.75472,-0.653717,-0.326931,-1.947604,-3.276904,-0.486501,-1.415465,-1.867833,-1.099658,-1.500802,-0.709924,-2.204816,-0.201553,-0.947851,-1.544075,0.963583,-1.89594,-2.081423,-1.418591,-1.270486,-3.25318,0.911354,-0.985628,1.047228,-2.737746,-2.269965,-0.077374,-1.625031,0.140828,-1.361541,1.02989,-2.391363,-1.37643,-0.515333,-1.760473,-0.860902,-1.867052,-1.26908,-0.397567,-1.030735,-0.698932,1.335403,-1.341657,-1.317349
20130408,-0.746291,-0.419352,2.056915,1.30531,0.2565,-0.940937,0.542318,0.780045,-0.009305,-0.037306,0.538983,1.234678,0.845084,-1.059894,-0.454795,2.108384,-0.062179,3.362623,2.279952,0.265407,-0.152728,1.394275,-1.393452,0.671654,0.987096,2.831218,-2.389853,-0.856778,-2.529676,0.611916,-1.097055,0.343675,0.390433,0.936266,-0.126555,0.018744,-0.975618,3.192219,0.704731,0.544138,0.968855,0.200705,1.468779,-1.621609,2.42653,-1.372414,-0.41768,-1.517813,0.914871,-0.618559,-1.451661,2.061145,0.830764,0.042426,-1.01351,-2.491371,1.102199,0.708832,-0.714966,3.269795,6.084097
20130409,0.189614,2.074136,-1.360981,1.508861,0.972021,1.307869,2.865536,1.878579,0.802499,1.223429,-0.017687,1.890832,0.838749,0.846082,0.698107,-1.671024,1.0942,0.781767,1.001623,1.264534,1.124895,2.523943,0.174141,1.650534,-0.4669,1.476881,1.064323,0.787984,0.811741,0.946782,2.106247,1.336387,-0.277237,0.358229,1.0859,1.167253,1.405427,1.858627,0.174989,1.36608,-0.412174,2.49926,-0.008958,0.52871,1.161201,0.036489,1.250852,2.72336,2.880946,1.593384,0.450586,1.425069,0.686954,1.003065,2.707074,0.98481,0.339693,-0.065054,-0.033872,-2.155188,1.068502
20130410,-0.435219,0.764486,-2.241013,-0.835055,0.093992,0.015649,0.381954,-0.623967,1.73614,-1.898337,3.77897,-0.614529,1.426781,0.330133,-0.74616,-1.460199,-0.626189,-0.98229,-0.536411,-0.850763,-0.695276,-1.18495,0.435195,0.640089,1.656364,-0.744334,-0.662895,-0.03392,-0.080826,0.038812,-0.535581,-0.911973,-1.465781,0.175462,-1.418478,0.123474,1.536805,-1.455849,0.334901,0.609585,-0.729818,-0.303941,-2.456447,-1.35109,-0.641475,-1.349485,-0.332502,0.436812,-0.037555,-0.511824,-0.041061,-0.400847,-1.374545,-1.852954,-0.62532,0.825825,-1.301781,-1.22759,-0.457272,-1.37266,-2.891253
20130411,0.18717,-0.378946,-0.353211,0.021493,0.292245,-0.069359,0.494452,1.413489,2.434628,-0.657271,-1.13667,-1.42319,-0.420113,-0.154575,0.002939,-0.87418,0.575848,-0.243938,-0.787123,-0.400141,0.064742,-0.654466,-0.538616,-1.400467,-0.839979,-0.382947,0.919497,-0.453281,1.024402,-0.376991,-0.983482,-0.481811,-0.497904,-0.912514,0.476773,0.754324,0.725776,-0.466037,-1.371916,0.017478,0.003835,2.011146,0.671021,1.415109,0.108838,-1.295106,-0.320469,-0.329973,-0.942163,-1.039208,-0.540027,-0.218588,-1.046582,0.099593,-0.383829,2.223288,-0.261859,-0.745986,-1.203324,0.221501,-2.140254
20130412,-0.191529,-0.102538,-0.502149,-0.627981,-0.805124,-0.341693,-0.256168,-1.494,-1.033779,-0.549254,0.808039,-1.34502,-1.567883,-0.725232,-0.489271,-0.442202,-0.522387,-0.202389,-0.148874,0.274867,-0.3237,-1.079835,-0.57167,-1.446462,-0.608273,-1.318157,-0.432777,-0.804828,-1.091583,-0.574254,-1.91076,-0.937343,-0.403176,-1.979515,-0.137295,-0.610079,-0.515198,-0.983723,-1.526928,-1.423591,-0.417188,-2.479011,-2.425719,-0.660577,0.093563,-0.43574,-1.487687,-0.450374,-0.349811,-0.396933,-1.578414,-1.787673,0.037479,1.276338,-0.303042,1.628535,-0.355016,-0.276423,-1.635968,3.147944,0.36696
20130415,-0.24056,-0.178151,-0.679803,0.026594,-1.731681,-1.343982,-0.583456,-0.082071,0.107689,-0.477006,-1.252519,-2.537304,-0.874397,-2.840786,-1.665058,-0.567427,-1.427996,-1.864895,-1.229219,-1.779819,-1.735137,-1.721937,-2.076581,-3.246975,-2.071577,-3.124079,-1.815943,-0.707638,-0.260257,-1.232732,-0.25484,-2.08059,-1.088417,-1.132261,1.58502,-1.381057,-1.794569,-1.495918,-2.749403,-0.77875,0.048089,-2.315409,-0.839572,-2.851709,-1.143626,-1.640538,-1.402316,-1.442489,0.629159,-1.165194,-1.0729,-1.661084,-1.664049,-2.310238,0.265058,1.668482,-0.791905,-0.736364,-1.116349,-0.042086,-2.553835
20130416,-0.304582,3.082633,0.555709,1.966351,1.140588,1.533837,1.203515,2.160333,1.175213,1.156146,-0.487557,1.424584,1.039419,0.320223,-0.348907,-0.008444,0.836185,1.497627,0.81793,0.448301,0.411134,1.017112,0.040488,0.130824,0.020026,0.672666,2.018684,0.526673,2.188475,1.582733,2.588925,1.809279,0.914615,0.153311,2.907062,0.701106,2.56925,2.188458,1.029019,-0.164596,0.033808,1.500004,1.772378,2.049407,0.071225,0.410488,1.42819,2.829992,1.045114,1.77633,0.931665,2.119142,1.134409,0.769844,0.251723,4.536983,1.243773,1.075925,0.798771,-0.198429,2.722107
20130417,-1.07474,0.162831,2.183076,1.555842,0.652842,0.345539,2.291164,0.12852,0.095009,1.604875,1.893241,2.437553,0.481836,0.908847,-0.477496,2.256342,0.519524,3.03021,2.635129,1.14023,1.486832,1.757118,-0.086486,-0.31322,0.092979,0.961847,0.492541,0.025944,0.37337,0.231201,0.917639,2.174144,0.91898,0.933725,0.001312,0.198456,0.296456,3.086028,0.516285,-0.07094,1.900921,0.767728,1.294092,1.142338,2.243293,0.311051,0.956413,0.129873,1.208287,1.396662,-0.047685,1.841019,1.871051,1.551174,0.302662,-0.767043,1.944914,-0.036402,0.396498,2.819197,4.906074
20130418,0.405032,0.460592,0.016464,0.580936,0.03276,0.740946,0.633822,-0.660504,0.454946,1.6003,-0.384486,0.040809,0.512973,-0.039711,0.216756,-0.596497,0.180281,0.122252,1.134555,0.372493,0.373817,1.770822,-0.250812,-0.264254,0.752182,0.953285,0.428917,0.412662,1.805638,0.015233,0.977044,0.72578,0.451315,0.930173,-0.974593,-0.537093,2.889056,1.740242,0.234257,-0.086294,2.155427,0.918092,3.420148,2.556471,-0.262303,0.039431,1.774235,0.917441,0.753073,2.532374,0.244038,0.660866,1.466027,1.86186,0.470351,-0.892861,0.042122,1.288125,0.282839,-0.170409,0.00015
20130419,3.0475,1.007885,2.126784,2.484748,2.437096,2.784653,3.499819,2.04452,4.309334,2.741615,1.501457,1.706822,2.012374,2.557737,1.803494,1.234177,2.165664,2.062051,1.444239,1.57177,2.334028,2.782183,1.870479,2.845355,2.692458,2.019619,1.928578,1.381366,1.30374,2.423956,3.75252,2.192802,2.208839,1.685371,3.920992,1.626697,1.340373,2.513562,1.981655,1.414138,1.966938,2.153402,3.157384,2.912649,3.007985,2.431824,1.453241,1.414132,1.80983,2.405599,1.431496,2.822175,3.320915,5.239503,2.206387,2.403667,2.711812,2.012096,1.732682,-0.7002,2.113229
20130422,0.037337,-1.427679,1.417433,1.971903,1.140678,0.28273,1.693365,-0.253899,0.683333,1.773867,-2.263433,-0.87259,0.781688,0.933631,-0.539963,1.653788,-0.131085,1.761235,4.07811,0.144973,1.865864,1.179441,-0.219161,0.1285,1.178083,2.63078,-0.259568,0.116719,0.781794,0.373482,-0.006448,1.656368,1.006412,1.783788,-0.005179,-0.295637,0.398921,5.013861,0.641749,-0.212312,0.615551,0.461685,-0.609728,4.933134,2.228023,0.578677,-0.429791,-2.301944,1.49065,1.654804,0.035811,3.637556,1.454438,3.554602,-1.993223,-2.040054,2.797025,-0.77141,2.405079,-1.619217,3.277439
20130423,-2.114416,-4.084127,-2.598958,-3.617338,-3.005196,-3.103389,-4.008316,-4.734794,-1.92365,-2.94938,-0.902909,-1.472191,-2.637926,-2.199618,-1.859848,-2.232335,-2.799882,-1.856646,-1.545544,-2.687313,-1.419484,-1.235614,-2.277499,-2.658426,-2.796341,-2.632526,-2.277897,-1.974916,-2.700837,-2.747838,-4.833542,-2.984133,-2.87665,-2.837145,-3.668928,-2.509727,-1.55564,-2.943816,-3.029134,-1.972392,-1.193932,-3.642556,-3.894854,-2.717916,-2.406162,-2.884082,-4.396646,-3.88553,-2.221195,-2.75456,-3.148242,-3.442351,-2.16124,-1.406053,-2.086211,3.173453,-2.692498,-3.443835,-1.555074,-1.567475,6.973447
20130424,1.317974,0.999432,2.849469,1.803352,2.088257,1.464249,2.374658,1.376642,5.157649,4.09316,0.490168,2.877369,1.60808,2.01584,1.189833,0.795836,1.413046,3.103452,4.741176,0.910998,1.487972,4.5863,1.193006,2.774461,1.548552,3.927886,1.98163,0.996861,3.584012,2.277269,3.492972,2.997289,3.999776,1.514783,2.671718,1.251769,1.499093,4.922782,1.118823,1.823408,2.349206,5.999241,3.003522,4.153735,4.0128,2.261564,2.084631,1.376581,5.105745,4.427506,1.028144,4.743001,4.176725,2.976945,1.528541,0.553921,3.413812,1.535931,3.746931,1.446614,9.271664
20130425,-0.666692,-1.615768,-0.666084,-2.839296,-1.333874,-2.454693,-2.597126,-2.820638,-0.723471,-1.065341,-0.579708,-1.0876,-0.711676,-0.758175,-0.390788,-1.963707,-1.630296,-3.401349,-2.255524,-1.461679,-0.282517,-0.210764,-0.383722,-0.875229,-0.575086,-1.549198,-1.132621,-0.852199,-1.853932,-2.72804,-1.695591,-2.126478,-1.404329,-2.91754,-3.163001,-2.546755,-2.812501,-4.375754,-1.078281,-2.269099,-0.886835,-0.071805,-3.65766,-1.931325,-2.708425,0.095301,-1.560154,-1.081771,-0.713532,-1.333781,-1.893002,-1.269028,-0.956679,-3.67872,-1.529498,-0.262804,0.397379,-1.959289,-0.043729,0.410961,-5.785706
20130426,-0.530758,0.353533,-1.954907,-2.533045,-2.23812,-3.191054,-3.150518,-1.174546,-2.678054,0.145075,-1.700901,-2.172713,-0.305136,-1.614105,-0.917416,-1.78715,-1.561153,-2.995738,-1.312943,-1.399169,-1.028971,-2.137795,-0.812575,-1.265984,-1.201844,-2.40475,-1.76195,-0.70686,-2.83454,-0.305141,-0.457546,-2.02227,-0.979761,-1.454431,-1.952952,-0.779539,-1.691019,0.170713,-3.46728,-1.944744,-5.187883,2.80109,-3.24979,2.068898,-1.812157,-1.6247,-2.856787,-0.540492,0.51405,-2.126308,0.366806,-3.931305,-2.403696,-2.327911,-3.895032,-0.261087,-1.509701,-1.285805,-2.155263,0.658816,0.372324
20130502,0.513212,1.571156,0.836864,3.083242,0.293883,-0.355014,2.075731,-0.568305,1.10238,2.544961,-2.241856,1.72877,-2.329137,-0.975171,0.756558,0.109647,0.182753,2.663698,3.137181,0.168085,1.533462,4.152068,-1.275457,0.687095,1.2314,2.237755,-0.358949,-0.398394,-0.064418,1.19805,0.6031,0.980247,0.534479,-0.355244,-0.421643,1.120665,2.104669,3.005229,-1.00369,-1.392655,-1.107784,0.074912,0.372384,0.207062,1.415119,-0.362669,0.875779,0.531186,3.50544,0.856116,2.291482,0.850925,1.478255,6.681586,0.575238,-1.050704,0.871748,-0.332706,2.008842,5.599549,4.900428
20130503,1.446878,1.584645,2.745184,2.046374,1.786977,3.341365,2.434541,1.712978,1.101469,1.841084,0.965385,1.200449,2.074782,1.502516,1.626973,1.855162,1.742625,1.975661,2.385131,1.315468,1.920523,4.542546,1.123592,2.600849,0.465438,2.552136,1.640575,0.88498,2.034501,2.53276,3.195163,2.148075,1.743669,1.667272,2.228827,1.699013,2.646935,1.991264,2.180796,1.090796,2.034988,2.102421,2.037695,5.868562,2.364303,0.351455,1.780366,1.77544,1.489593,3.651659,1.170538,3.572195,3.99047,7.989457,1.32833,0.132518,3.354189,2.132129,2.099567,0.864772,7.412107
20130506,0.638763,0.561173,1.269515,1.634386,1.886755,2.425105,2.174523,1.607327,2.444588,1.487548,2.772851,2.35795,1.973628,1.967538,0.562922,1.557495,1.840888,2.175581,1.130665,1.314199,1.626306,1.698137,1.165965,3.213991,2.715819,4.103261,1.677248,0.553327,0.655285,2.308476,2.620809,2.225288,1.070446,2.132559,2.041167,0.573114,1.559296,3.683229,2.215138,1.494728,1.0044,0.47149,1.694662,8.814877,2.580318,1.279216,1.345722,0.717151,1.17667,2.88531,0.941119,2.638494,2.20133,2.471762,1.102821,1.640987,1.807211,0.918728,3.230727,-0.5825,-2.142935
20130507,-0.273793,0.52293,-0.067397,1.217973,-0.120194,0.820213,-0.50277,0.718334,-0.459343,-0.827036,3.602298,-0.311959,1.878989,0.627408,1.280683,0.33667,0.776885,-0.71214,-0.286233,1.034381,-0.132889,-1.031429,0.366821,1.081208,-0.012204,-0.917741,0.623052,0.099315,-0.97849,1.04359,-0.524059,-0.407399,-0.180894,1.406543,0.276382,0.204929,1.124661,-0.790777,1.071447,0.046937,-2.650459,3.440085,2.324998,1.93817,-0.184696,0.811337,0.605377,-0.511854,-0.874166,-0.858934,0.74472,-2.30298,0.32591,1.069986,0.756747,1.98908,-0.123858,-0.037265,-1.016406,-1.642826,2.471411
20130508,0.497382,0.367889,1.819546,1.022857,1.272984,0.275146,1.076138,0.425495,0.644535,2.180947,-0.008287,1.273672,0.279794,1.181183,0.302014,1.961175,1.068299,2.357373,3.405943,0.663922,0.767198,2.198133,0.098403,0.370996,-0.10696,1.908535,0.168301,0.325878,0.655556,0.777376,-0.124359,1.580016,1.778574,0.917042,-0.067197,-0.100704,0.14127,4.718396,1.105846,-0.006465,1.63414,0.690578,-0.217948,0.697139,2.373021,1.238333,2.216098,1.019545,1.048047,2.783728,-0.13943,0.321392,2.606161,2.34337,0.935426,2.478985,1.216001,-0.031279,1.639822,1.476983,0.926485
20130509,-0.476612,-1.361521,-0.451272,0.034787,0.05657,-0.02024,-0.744383,-1.700755,-0.177131,0.559604,2.340954,0.182442,2.386935,-0.208336,-0.252643,0.401093,1.236605,-0.153297,0.068325,-0.855823,-0.054947,1.161519,-1.213041,1.136961,1.195482,0.829621,-0.920997,-0.241179,-0.343254,1.150733,0.603143,-0.040745,-0.456605,3.208121,-1.290923,-0.118084,-1.800653,6.270339,1.246912,-0.607952,-0.568296,-0.742233,1.60911,8.99314,1.27934,-1.396916,-0.411467,-1.489444,1.089838,-0.349536,0.441064,2.682187,1.769346,2.09774,0.220532,1.043095,-0.086062,-0.807228,0.848319,-0.150292,-3.907637
